"","title","ark","is_quotidien"
"5565","Le Réveil social ","cb32855064h",FALSE
"5566","Le Progrès manufacturier ","cb32844289z",FALSE
"5567","Le Nouveau Nancy ","cb32825736k",FALSE
"5568","Le Monde colonial illustré ","cb34459430v",FALSE
"5569","Le Monde artistique et littéraire ","cb328181938",FALSE
"5570","Le Lot républicain","cb32809383j",FALSE
"5571","Le Cri du marin ","cb32752469f",FALSE
"5572","Le Courrier de l'Amérique du Sud","cb32750311c",FALSE
"5573","Le Combattant du Puy de","cb327447059",FALSE
"5574","Le Bulletin de l'Association amicale et de secours mutuels des anciens élèves de l'institut départemental de sourds muets et sourdes","cb327229754",FALSE
"5575","La Science pour tous ","cb32865945x",FALSE
"5576","La Restauration maxillo faciale ","cb328533478",FALSE
"5577","La Presse de Dijon ","cb32842495z",FALSE
"5578","La Jeune France ","cb34482935w",FALSE
"5579","La Gaîté gauloise","cb32779466h",FALSE
"5580","La Democracía española","cb32755134p",FALSE
"5581","La Cité ","cb34443669s",FALSE
"5582","L'Écho des guitounes ","cb327615837",FALSE
"5583","L'Avenir ","cb327078431",FALSE
"5584","L'Amateur photographe ","cb34454749w",FALSE
"5585","L'Alimentation moderne et les industries annexes ","cb32685593r",FALSE
"5586","L'Aliéniste français ","cb32685548x",FALSE
"5587","L'Action républicaine de Nice et des Alpes Maritimes","cb32682196z",FALSE
"5588","L'Action corporative des instituteurs et institutrices d'Algérie ","cb32681826g",FALSE
"5589","Jurisprudence des conseils de préfecture ","cb32802866n",FALSE
"5590","Journal des mutilés","cb41354494d",FALSE
"5591","Journal de psychologie normale et pathologique ","cb32798754h",FALSE
"5592","Journal de médecine de Bordeaux ","cb32798490j",FALSE
"5593","Gazette des ménages ","cb32780885x",FALSE
"5594","École et famille ","cb32764372r",FALSE
"5595","Cosmopolis ","cb327493131",FALSE
"5596","Comptes rendus et mémoires lus aux séances   Comité archéologique de Noyon ","cb34445739m",FALSE
"5597","Compte définitif des recettes et des dépenses de l'exercice","cb32744355r",FALSE
"5598","Compte définitif des recettes et dépenses ","cb34434855p",FALSE
"5599","Compte administratif du budget local du Laos pour l'exercice","cb41271324g",FALSE
"5600","Club automobile et motocycliste du Tonkin Annam","cb32743684x",FALSE
"5601","Cahiers de notre jeunesse ","cb327355273",FALSE
"5602","Bulletin paroissial ","cb43508072j",FALSE
"5603","Bulletin paroissial ","cb435050348",FALSE
"5604","Bulletin paroissial ","cb42748535r",FALSE
"5605","Bulletin paroissial ","cb42771199t",FALSE
"5606","Bulletin paroissial ","cb42775529q",FALSE
"5607","Bulletin historique et scientifique de l'Auvergne ","cb344296016",FALSE
"5608","Bulletin des Parrains de Reuilly ","cb327264495",FALSE
"5609","Bulletin bibliographique de la Société de Saint Augustin","cb32717151x",FALSE
"5610","Bulletin","cb32869541d",FALSE
"5611","Basket magazine","cb32710143m",FALSE
"5612","Archives marocaines ","cb32701470c",FALSE
"5613","Annuaire général du commerce","cb32698036g",FALSE
"5614","Annuaire   Université de Besançon ","cb34527231q",FALSE
"5615","Annales scientifiques","cb34519137s",FALSE
"5616","Revue historique, scientifique et littéraire du département du Tarn","cb344240271",FALSE
"5617","Veillées des Muses","cb32887118q",FALSE
"5618","Touche à","cb32878159b",FALSE
"5619","Revue protestante ","cb32861274m",FALSE
"5620","Revue militaire des armées étrangères ","cb32860753s",FALSE
"5621","Revue germanique ","cb328598969",FALSE
"5622","Rapport ","cb326810802",FALSE
"5623","Provins et sa région","cb34381740h",FALSE
"5624","Procès verbaux des séances de la Société académique d'agriculture","cb34437669j",FALSE
"5625","Pierrefitte","cb328397629",FALSE
"5626","Paris touriste ","cb328330231",FALSE
"5627","Mémoires de l'Académie royale du Gard","cb34387868m",FALSE
"5628","Mémoires de l'Académie royale des sciences","cb344386464",FALSE
"5629","Mémoires de l'Académie d'Arras ","cb34546937w",FALSE
"5630","Mècheroutiette ","cb32812507h",FALSE
"5631","Les Tréteaux","cb328806788",FALSE
"5632","Les Tablettes du chercheur ","cb32875522c",FALSE
"5633","Les Tablettes de Polymnie","cb32875508t",FALSE
"5634","Le Zardezas ","cb32894407c",FALSE
"5635","Le Tricastin ","cb32881583t",FALSE
"5636","Le Peuple de 1850","cb32838836s",FALSE
"5637","Le Moniteur du dessin","cb328193305",FALSE
"5638","Le Mois colonial et maritime ","cb344957149",FALSE
"5639","Le Mercure ","cb32814284m",FALSE
"5640","Le Joaillier ","cb32796456w",FALSE
"5641","Le Géant ","cb32781669c",FALSE
"5642","Le Flâneur ","cb327758670",FALSE
"5643","Le Conseiller des contribuables ","cb44436775m",FALSE
"5644","Le Canard sauvage ","cb344292284",FALSE
"5645","La Vie oranaise","cb32889239f",FALSE
"5646","La Vie artistique ","cb32888667j",FALSE
"5647","La Revue du Plateau central ","cb32859286b",FALSE
"5648","La Revue des revues ","cb344304308",FALSE
"5649","La Revue blanche ","cb344304470",FALSE
"5650","La Propriété","cb32844913n",FALSE
"5651","La Poupée modèle ","cb328416807",FALSE
"5652","La Grivoiserie parisienne","cb32784075c",FALSE
"5653","L'Orient arabe ","cb32830010z",FALSE
"5654","L'Instituteur ","cb327927542",FALSE
"5655","L'Écho du Nord","cb327623054",FALSE
"5656","L'Écho des coiffeurs illustré ","cb327613961",FALSE
"5657","L'Écho de la Corrèze ","cb327603378",FALSE
"5658","L'Auto nord africain ","cb32707112t",FALSE
"5659","L'Appel ","cb327003100",FALSE
"5660","L'Anti romantique ","cb32699890q",FALSE
"5661","L'Almanach de France ","cb32686670m",FALSE
"5662","L'Algérie médicale ","cb32685484h",FALSE
"5663","Journal des vétérinaires du midi ","cb328006042",FALSE
"5664","Journal des théâtres ","cb38734771q",FALSE
"5665","Journal des candidats au surnumérariat de l'enregistrement ","cb32799318s",FALSE
"5666","Journal de la peinture sur verre ","cb32798178v",FALSE
"5667","France Amérique ","cb327773820",FALSE
"5668","Feuille d'annonces judiciaires","cb32774441z",FALSE
"5669","Fantasio ","cb34432898g",FALSE
"5670","Die Sappe ","cb43614849n",FALSE
"5671","Compte rendu de la commission administrative ","cb32869814b",FALSE
"5672","Clinique électro homéopathique ","cb344724490",FALSE
"5673","Çà et là ","cb32734873v",FALSE
"5674","Bulletins et Mémoires de la Société d'anthropologie de Paris","cb34349269z",FALSE
"5675","Bulletin paroissial ","cb43549649r",FALSE
"5676","Bulletin paroissial ","cb435496879",FALSE
"5677","Bulletin paroissial ","cb42747577f",FALSE
"5678","Bulletin paroissial ","cb427706420",FALSE
"5679","Bulletin paroissial ","cb42422492x",FALSE
"5680","Bulletin paroissial ","cb32814914c",FALSE
"5681","Bulletin paroissial ","cb32889266b",FALSE
"5682","Bulletin de la société Olona","cb34398602k",FALSE
"5683","Bulletin de la Société dunoise ","cb34375323k",FALSE
"5684","Bulletin de la Ligue du reboisement de l'Algérie","cb32723110k",FALSE
"5685","Bulletin   Société d'histoire et du Musée de la ville et du canton de Huningue ","cb34418196w",FALSE
"5686","Bulletin   Club alpin français ","cb34438656f",FALSE
"5687","Bataille","cb327102536",FALSE
"5688","Annuaire du Cercle des arts","cb32697359q",FALSE
"5689","Annales hydrographiques ","cb34378535v",FALSE
"5690","Annales des sciences naturelles","cb343504237",FALSE
"5691","Annales de la Société historique ","cb32694033g",FALSE
"5692","Annales de la Société des lettres","cb344310594",FALSE
"5693","Annales de la Société d'agriculture","cb32693953b",FALSE
"5694","Annales de la Faculté des lettres de Bordeaux","cb32693843r",FALSE
"5695","Algérie radicale","cb326855060",FALSE
"5696","Togo Cameroun ","cb34407680f",FALSE
"5697","Servir","cb32867892n",FALSE
"5698","Secours national","cb32866267j",FALSE
"5699","Revue des Jeunesses musicales de France","cb34435690w",FALSE
"5700","Rapport annuel   Commission de contrôle des banques ","cb34406474q",FALSE
"5701","Pro Patria hebdomadaire illustrado","cb32843039m",FALSE
"5702","Petites affiches de Paris ou Journal général d'annonces","cb328382949",FALSE
"5703","Mémoires de la Société zoologique de France","cb34439888v",FALSE
"5704","Mémoires de la Société d'histoire et d'archéologie de Chalon sur","cb34427385r",FALSE
"5705","Mémoires de la Société académique du Nivernais","cb343544058",FALSE
"5706","Mémoires ","cb32869527v",FALSE
"5707","Les Maîtres de la plume ","cb32811070n",FALSE
"5708","Le Vendeur ","cb32887259k",FALSE
"5709","Le Tailleur coupeur de Paris ","cb328756815",FALSE
"5710","Le Soir algérien","cb32870601g",FALSE
"5711","Le Roman gaulois ","cb32862595n",FALSE
"5712","Le Réveil de l'arrondissement de Briey ","cb328540241",FALSE
"5713","Le Professeur adjoint","cb32843496j",FALSE
"5714","Le Portefeuille de l'amateur ","cb328414037",FALSE
"5715","Le Petit Sénégalais","cb328375310",FALSE
"5716","Le Petit Parisien ","cb344191159",FALSE
"5717","Le Petit monde ","cb32836967v",FALSE
"5718","Le Petit courrier des tribunaux  ","cb32836110p",FALSE
"5719","Le Pélican ","cb32834842r",FALSE
"5720","Le Moineau du Stalag IV A","cb328176953",FALSE
"5721","Le Mirliton ","cb32816689x",FALSE
"5722","Le Héraut d'armes ","cb414161398",FALSE
"5723","Le Furet ","cb34428549p",FALSE
"5724","Le Diocèse de Cambrai ","cb32757599v",FALSE
"5725","La Science illustrée ","cb32865908q",FALSE
"5726","La Revue des jeunes  ","cb392686134",FALSE
"5727","La Revue de la femme","cb32857576c",FALSE
"5728","La Revue d'infanterie","cb328569271",FALSE
"5729","La Quinzaine de guerre","cb328468297",FALSE
"5730","La Quinzaine coloniale ","cb34425263p",FALSE
"5731","La Province sportive","cb32845320h",FALSE
"5732","La Pologne littéraire","cb32840964k",FALSE
"5733","La Musette ","cb328210538",FALSE
"5734","La Muse de Cour dédiée à Monseigneur le Dauphin","cb44393299k",FALSE
"5735","La Lorgnette ","cb328092880",FALSE
"5736","L'Union fédérale du Gard ","cb32884052w",FALSE
"5737","L'Ouvrier des cuirs et peaux","cb32830758w",FALSE
"5738","L'Oréal bulletin ","cb328298286",FALSE
"5739","L'Instantané ","cb32792462v",FALSE
"5740","L'Estafette ","cb32769576w",FALSE
"5741","L'Enclume ","cb327669392",FALSE
"5742","L'Emigrato ","cb32766481g",FALSE
"5743","L'Écho de la FARAC ","cb327603703",FALSE
"5744","L'Écho d'Ancenis ","cb327597000",FALSE
"5745","L'Alliance des peuples ","cb32685860m",FALSE
"5746","L'Activité juridique ","cb326824258",FALSE
"5747","Journal du droit international ","cb34348804s",FALSE
"5748","Journal des théatres","cb328004840",FALSE
"5749","Idées ","cb34428069x",FALSE
"5750","Formes ","cb327765782",FALSE
"5751","Evolution psychiatrique","cb34348614j",FALSE
"5752","Études franciscaines ","cb343973731",FALSE
"5753","En route ","cb327668927",FALSE
"5754","Dr Witzknüppe ","cb45408624f",FALSE
"5755","Compte rendu des travaux de l'Académie de Lyon","cb344401163",FALSE
"5756","Commerce ","cb32745348q",FALSE
"5757","Chronique mensuelle ","cb327925070",FALSE
"5758","Chérubin ","cb327408644",FALSE
"5759","Bulletin paroissial du Saint Nom","cb42769202m",FALSE
"5760","Bulletin paroissial ","cb42780692r",FALSE
"5761","Bulletin mensuel de correspondance des groupes et adhérents fédérés ","cb32773657n",FALSE
"5762","Bulletin mensuel ","cb32874939z",FALSE
"5763","Bulletin mensuel ","cb32874676b",FALSE
"5764","Bulletin de la Société des historiens du théâtre","cb32724371k",FALSE
"5765","Bulletin de la Société des anciens textes français","cb32724317s",FALSE
"5766","Bulletin de la Société de médecine de Poitiers","cb32724124h",FALSE
"5767","Bulletin de la Société de géographie d'Alger et de l'Afrique du Nord  ","cb32724062s",FALSE
"5768","Bulletin de la Société académique d'archéologie","cb327234739",FALSE
"5769","Bulletin de la Société ","cb327240634",FALSE
"5770","Budget local du Soudan français ","cb413934700",FALSE
"5771","Boletín del Ministerio de hacienda","cb327139933",FALSE
"5772","Association professionnelle des ","cb327057589",FALSE
"5773","Archives de la Chambre de commerce de Roubaix ","cb32701270t",FALSE
"5774","Annuaire de l'Institution secondaire libre de Saint Pé","cb326962147",FALSE
"5775","Annuaire de l'Académie des sciences","cb43886391b",FALSE
"5776","Annales de l'Observatoire impérial de Paris","cb32693719m",FALSE
"5777","Al Musawwar ","cb344689577",FALSE
"5778","Statistique financière de l'Algérie","cb41270788k",FALSE
"5779","Revue et magasin de zoologie pure et appliquée ","cb328595071",FALSE
"5780","Revue des concessions départementales et communales ","cb34480398n",FALSE
"5781","Revue de recherches ethnographiques","cb34359563x",FALSE
"5782","Relevé du tonnage des marchandises par classe et par cours d'eau tant à la descente qu'à la remonte pendant l'année ","cb328506539",FALSE
"5783","Radio Sud de Marseille ","cb32847481g",FALSE
"5784","Questions pratiques de législation ouvrière et d'économie sociale ","cb328467189",FALSE
"5785","Publication industrielle des machines","cb32845701b",FALSE
"5786","Paris Montparnasse ","cb34400604n",FALSE
"5787","Panurge ","cb32831849f",FALSE
"5788","Mon bonheur ","cb34447294v",FALSE
"5789","Mémoires et comptes rendus des travaux de l'association ","cb32704466v",FALSE
"5790","Mémoires de la Société d'émulation de Roubaix","cb34499310s",FALSE
"5791","Mémoires de la Société archéologique de Touraine","cb34429720r",FALSE
"5792","Mémoires ","cb32869774x",FALSE
"5793","Maisonnette ","cb34438714s",FALSE
"5794","Lisez moi bleu ","cb32808173f",FALSE
"5795","Lettres normandes","cb32806230z",FALSE
"5796","Les Petites affiches du département de Constantine","cb328383441",FALSE
"5797","Le Travailleur de l'enseignement technique ","cb328801406",FALSE
"5798","Le Succès ","cb32873512k",FALSE
"5799","Le Réveil de Saïda ","cb32854273s",FALSE
"5800","Le Poète boiteux ","cb32840480f",FALSE
"5801","Le Petit chose ","cb343560436",FALSE
"5802","Le Nouvel écho ","cb32825989q",FALSE
"5803","Le Moniteur thérapeutique ","cb328195928",FALSE
"5804","Le Moniteur de l'horlogerie ","cb328186793",FALSE
"5805","Le Médiateur des ventes","cb41497817s",FALSE
"5806","Le Lutin ","cb328097782",FALSE
"5807","Le Journal des marchandes de modes ","cb32800020n",FALSE
"5808","Le Grelot ","cb32783935c",FALSE
"5809","Le Fifre ","cb32775139t",FALSE
"5810","Le Démocrate de Lot et","cb32755258z",FALSE
"5811","Le Cri public ","cb32752581k",FALSE
"5812","Le Carillon illustré ","cb327375089",FALSE
"5813","Le Caméléon ","cb426129390",FALSE
"5814","Le Brevet supérieur ","cb32716018k",FALSE
"5815","Le Bohême ","cb34461312x",FALSE
"5816","La Voix des sinistrés ","cb32891348z",FALSE
"5817","La Sardine ","cb328649748",FALSE
"5818","La Revue de l'Ouest ","cb32857445t",FALSE
"5819","La Philosophie positive ","cb32839390f",FALSE
"5820","La Phalange ","cb32838947q",FALSE
"5821","La Petite mouette ","cb32837938h",FALSE
"5822","La Pandore ","cb328317255",FALSE
"5823","La France enchaînée ","cb32777636n",FALSE
"5824","La Clarté ","cb327432944",FALSE
"5825","L'Universel ","cb32885499w",FALSE
"5826","L'Exilé","cb327719559",FALSE
"5827","L'Europe nouvelle","cb32771272z",FALSE
"5828","L'Étudiant ","cb32770986b",FALSE
"5829","L'Etoile du Languedoc ","cb32770329v",FALSE
"5830","L'Ethnographie ","cb327699551",FALSE
"5831","L'Écho de Paimb<U+009C>uf ","cb32760910w",FALSE
"5832","L'Artisan du bois","cb327028356",FALSE
"5833","L'Actualité de l'histoire ","cb343980994",FALSE
"5834","Journal officiel de l'État algérien ","cb34495349v",FALSE
"5835","Journal de littérature","cb32798387c",FALSE
"5836","Gazette des tribunaux ","cb32780969z",FALSE
"5837","Faits divers de la semaine ","cb327728000",FALSE
"5838","Der Freie Gedanke ","cb327786613",FALSE
